group_name,label,exterior_image,interior_image,exterior_path,interior_path
JD00129_vs_JD01893_sample1,0,JD00129_vs_JD01893_sample1_exterior.png,JD00129_vs_JD01893_sample1_interior.png,false_match\JD00129_vs_JD01893_sample1_exterior.png,false_match\JD00129_vs_JD01893_sample1_interior.png
JD00129_vs_JD01893_sample2,0,JD00129_vs_JD01893_sample2_exterior.png,JD00129_vs_JD01893_sample2_interior.png,false_match\JD00129_vs_JD01893_sample2_exterior.png,false_match\JD00129_vs_JD01893_sample2_interior.png
JD00130_vs_JD00578_sample0,0,JD00130_vs_JD00578_sample0_exterior.png,JD00130_vs_JD00578_sample0_interior.png,false_match\JD00130_vs_JD00578_sample0_exterior.png,false_match\JD00130_vs_JD00578_sample0_interior.png
JD00130_vs_JD00578_sample1,0,JD00130_vs_JD00578_sample1_exterior.png,JD00130_vs_JD00578_sample1_interior.png,false_match\JD00130_vs_JD00578_sample1_exterior.png,false_match\JD00130_vs_JD00578_sample1_interior.png
JD00130_vs_JD00578_sample2,0,JD00130_vs_JD00578_sample2_exterior.png,JD00130_vs_JD00578_sample2_interior.png,false_match\JD00130_vs_JD00578_sample2_exterior.png,false_match\JD00130_vs_JD00578_sample2_interior.png
JD00132_vs_JD00233_sample2,0,JD00132_vs_JD00233_sample2_exterior.png,JD00132_vs_JD00233_sample2_interior.png,false_match\JD00132_vs_JD00233_sample2_exterior.png,false_match\JD00132_vs_JD00233_sample2_interior.png
JD00132_vs_JD00233_sample3,0,JD00132_vs_JD00233_sample3_exterior.png,JD00132_vs_JD00233_sample3_interior.png,false_match\JD00132_vs_JD00233_sample3_exterior.png,false_match\JD00132_vs_JD00233_sample3_interior.png
JD00132_vs_JD00233_sample4,0,JD00132_vs_JD00233_sample4_exterior.png,JD00132_vs_JD00233_sample4_interior.png,false_match\JD00132_vs_JD00233_sample4_exterior.png,false_match\JD00132_vs_JD00233_sample4_interior.png
JD00132_vs_JD03573_sample0,0,JD00132_vs_JD03573_sample0_exterior.png,JD00132_vs_JD03573_sample0_interior.png,false_match\JD00132_vs_JD03573_sample0_exterior.png,false_match\JD00132_vs_JD03573_sample0_interior.png
JD00132_vs_JD03573_sample1,0,JD00132_vs_JD03573_sample1_exterior.png,JD00132_vs_JD03573_sample1_interior.png,false_match\JD00132_vs_JD03573_sample1_exterior.png,false_match\JD00132_vs_JD03573_sample1_interior.png
JD00132_vs_JD03573_sample2,0,JD00132_vs_JD03573_sample2_exterior.png,JD00132_vs_JD03573_sample2_interior.png,false_match\JD00132_vs_JD03573_sample2_exterior.png,false_match\JD00132_vs_JD03573_sample2_interior.png
JD00132_vs_JD05128_sample0,0,JD00132_vs_JD05128_sample0_exterior.png,JD00132_vs_JD05128_sample0_interior.png,false_match\JD00132_vs_JD05128_sample0_exterior.png,false_match\JD00132_vs_JD05128_sample0_interior.png
JD00132_vs_JD05128_sample1,0,JD00132_vs_JD05128_sample1_exterior.png,JD00132_vs_JD05128_sample1_interior.png,false_match\JD00132_vs_JD05128_sample1_exterior.png,false_match\JD00132_vs_JD05128_sample1_interior.png
JD00132_vs_JD05128_sample2,0,JD00132_vs_JD05128_sample2_exterior.png,JD00132_vs_JD05128_sample2_interior.png,false_match\JD00132_vs_JD05128_sample2_exterior.png,false_match\JD00132_vs_JD05128_sample2_interior.png
JD00132_vs_JD05845_sample0,0,JD00132_vs_JD05845_sample0_exterior.png,JD00132_vs_JD05845_sample0_interior.png,false_match\JD00132_vs_JD05845_sample0_exterior.png,false_match\JD00132_vs_JD05845_sample0_interior.png
JD00132_vs_JD05845_sample1,0,JD00132_vs_JD05845_sample1_exterior.png,JD00132_vs_JD05845_sample1_interior.png,false_match\JD00132_vs_JD05845_sample1_exterior.png,false_match\JD00132_vs_JD05845_sample1_interior.png
JD00132_vs_JD05845_sample2,0,JD00132_vs_JD05845_sample2_exterior.png,JD00132_vs_JD05845_sample2_interior.png,false_match\JD00132_vs_JD05845_sample2_exterior.png,false_match\JD00132_vs_JD05845_sample2_interior.png
JD00132_vs_JD14685_sample0,0,JD00132_vs_JD14685_sample0_exterior.png,JD00132_vs_JD14685_sample0_interior.png,false_match\JD00132_vs_JD14685_sample0_exterior.png,false_match\JD00132_vs_JD14685_sample0_interior.png
JD00132_vs_JD14685_sample1,0,JD00132_vs_JD14685_sample1_exterior.png,JD00132_vs_JD14685_sample1_interior.png,false_match\JD00132_vs_JD14685_sample1_exterior.png,false_match\JD00132_vs_JD14685_sample1_interior.png
JD00132_vs_JD14685_sample2,0,JD00132_vs_JD14685_sample2_exterior.png,JD00132_vs_JD14685_sample2_interior.png,false_match\JD00132_vs_JD14685_sample2_exterior.png,false_match\JD00132_vs_JD14685_sample2_interior.png
JD00134_vs_JD00265_sample0,0,JD00134_vs_JD00265_sample0_exterior.png,JD00134_vs_JD00265_sample0_interior.png,false_match\JD00134_vs_JD00265_sample0_exterior.png,false_match\JD00134_vs_JD00265_sample0_interior.png
JD00134_vs_JD00265_sample1,0,JD00134_vs_JD00265_sample1_exterior.png,JD00134_vs_JD00265_sample1_interior.png,false_match\JD00134_vs_JD00265_sample1_exterior.png,false_match\JD00134_vs_JD00265_sample1_interior.png
JD00134_vs_JD00265_sample2,0,JD00134_vs_JD00265_sample2_exterior.png,JD00134_vs_JD00265_sample2_interior.png,false_match\JD00134_vs_JD00265_sample2_exterior.png,false_match\JD00134_vs_JD00265_sample2_interior.png
JD00138_vs_JD00132_sample0,0,JD00138_vs_JD00132_sample0_exterior.png,JD00138_vs_JD00132_sample0_interior.png,false_match\JD00138_vs_JD00132_sample0_exterior.png,false_match\JD00138_vs_JD00132_sample0_interior.png
JD00138_vs_JD05753_sample4,0,JD00138_vs_JD05753_sample4_exterior.png,JD00138_vs_JD05753_sample4_interior.png,false_match\JD00138_vs_JD05753_sample4_exterior.png,false_match\JD00138_vs_JD05753_sample4_interior.png
JD00138_vs_JD14247_sample0,0,JD00138_vs_JD14247_sample0_exterior.png,JD00138_vs_JD14247_sample0_interior.png,false_match\JD00138_vs_JD14247_sample0_exterior.png,false_match\JD00138_vs_JD14247_sample0_interior.png
JD00138_vs_JD14247_sample1,0,JD00138_vs_JD14247_sample1_exterior.png,JD00138_vs_JD14247_sample1_interior.png,false_match\JD00138_vs_JD14247_sample1_exterior.png,false_match\JD00138_vs_JD14247_sample1_interior.png
JD00138_vs_JD14247_sample2,0,JD00138_vs_JD14247_sample2_exterior.png,JD00138_vs_JD14247_sample2_interior.png,false_match\JD00138_vs_JD14247_sample2_exterior.png,false_match\JD00138_vs_JD14247_sample2_interior.png
JD00148_vs_JD00132_sample0,0,JD00148_vs_JD00132_sample0_exterior.png,JD00148_vs_JD00132_sample0_interior.png,false_match\JD00148_vs_JD00132_sample0_exterior.png,false_match\JD00148_vs_JD00132_sample0_interior.png
JD00148_vs_JD00132_sample1,0,JD00148_vs_JD00132_sample1_exterior.png,JD00148_vs_JD00132_sample1_interior.png,false_match\JD00148_vs_JD00132_sample1_exterior.png,false_match\JD00148_vs_JD00132_sample1_interior.png
JD00148_vs_JD00132_sample2,0,JD00148_vs_JD00132_sample2_exterior.png,JD00148_vs_JD00132_sample2_interior.png,false_match\JD00148_vs_JD00132_sample2_exterior.png,false_match\JD00148_vs_JD00132_sample2_interior.png
JD00148_vs_JD05383_sample0,0,JD00148_vs_JD05383_sample0_exterior.png,JD00148_vs_JD05383_sample0_interior.png,false_match\JD00148_vs_JD05383_sample0_exterior.png,false_match\JD00148_vs_JD05383_sample0_interior.png
JD00148_vs_JD05383_sample1,0,JD00148_vs_JD05383_sample1_exterior.png,JD00148_vs_JD05383_sample1_interior.png,false_match\JD00148_vs_JD05383_sample1_exterior.png,false_match\JD00148_vs_JD05383_sample1_interior.png
JD00148_vs_JD05383_sample2,0,JD00148_vs_JD05383_sample2_exterior.png,JD00148_vs_JD05383_sample2_interior.png,false_match\JD00148_vs_JD05383_sample2_exterior.png,false_match\JD00148_vs_JD05383_sample2_interior.png
JD00148_vs_JD10513_sample0,0,JD00148_vs_JD10513_sample0_exterior.png,JD00148_vs_JD10513_sample0_interior.png,false_match\JD00148_vs_JD10513_sample0_exterior.png,false_match\JD00148_vs_JD10513_sample0_interior.png
JD00148_vs_JD10513_sample1,0,JD00148_vs_JD10513_sample1_exterior.png,JD00148_vs_JD10513_sample1_interior.png,false_match\JD00148_vs_JD10513_sample1_exterior.png,false_match\JD00148_vs_JD10513_sample1_interior.png
JD00148_vs_JD10513_sample2,0,JD00148_vs_JD10513_sample2_exterior.png,JD00148_vs_JD10513_sample2_interior.png,false_match\JD00148_vs_JD10513_sample2_exterior.png,false_match\JD00148_vs_JD10513_sample2_interior.png
JD00148_vs_JD13512_sample0,0,JD00148_vs_JD13512_sample0_exterior.png,JD00148_vs_JD13512_sample0_interior.png,false_match\JD00148_vs_JD13512_sample0_exterior.png,false_match\JD00148_vs_JD13512_sample0_interior.png
JD00148_vs_JD13512_sample1,0,JD00148_vs_JD13512_sample1_exterior.png,JD00148_vs_JD13512_sample1_interior.png,false_match\JD00148_vs_JD13512_sample1_exterior.png,false_match\JD00148_vs_JD13512_sample1_interior.png
JD00148_vs_JD13512_sample2,0,JD00148_vs_JD13512_sample2_exterior.png,JD00148_vs_JD13512_sample2_interior.png,false_match\JD00148_vs_JD13512_sample2_exterior.png,false_match\JD00148_vs_JD13512_sample2_interior.png
JD00164_vs_JD10680_sample0,0,JD00164_vs_JD10680_sample0_exterior.png,JD00164_vs_JD10680_sample0_interior.png,false_match\JD00164_vs_JD10680_sample0_exterior.png,false_match\JD00164_vs_JD10680_sample0_interior.png
JD00164_vs_JD10680_sample1,0,JD00164_vs_JD10680_sample1_exterior.png,JD00164_vs_JD10680_sample1_interior.png,false_match\JD00164_vs_JD10680_sample1_exterior.png,false_match\JD00164_vs_JD10680_sample1_interior.png
JD00164_vs_JD10680_sample2,0,JD00164_vs_JD10680_sample2_exterior.png,JD00164_vs_JD10680_sample2_interior.png,false_match\JD00164_vs_JD10680_sample2_exterior.png,false_match\JD00164_vs_JD10680_sample2_interior.png
JD00180_vs_JD02261_sample4,0,JD00180_vs_JD02261_sample4_exterior.png,JD00180_vs_JD02261_sample4_interior.png,false_match\JD00180_vs_JD02261_sample4_exterior.png,false_match\JD00180_vs_JD02261_sample4_interior.png
JD00180_vs_JD03335_sample0,0,JD00180_vs_JD03335_sample0_exterior.png,JD00180_vs_JD03335_sample0_interior.png,false_match\JD00180_vs_JD03335_sample0_exterior.png,false_match\JD00180_vs_JD03335_sample0_interior.png
JD00180_vs_JD03335_sample1,0,JD00180_vs_JD03335_sample1_exterior.png,JD00180_vs_JD03335_sample1_interior.png,false_match\JD00180_vs_JD03335_sample1_exterior.png,false_match\JD00180_vs_JD03335_sample1_interior.png
JD00180_vs_JD03335_sample2,0,JD00180_vs_JD03335_sample2_exterior.png,JD00180_vs_JD03335_sample2_interior.png,false_match\JD00180_vs_JD03335_sample2_exterior.png,false_match\JD00180_vs_JD03335_sample2_interior.png
JD00180_vs_JD03646_sample0,0,JD00180_vs_JD03646_sample0_exterior.png,JD00180_vs_JD03646_sample0_interior.png,false_match\JD00180_vs_JD03646_sample0_exterior.png,false_match\JD00180_vs_JD03646_sample0_interior.png
JD00180_vs_JD03646_sample1,0,JD00180_vs_JD03646_sample1_exterior.png,JD00180_vs_JD03646_sample1_interior.png,false_match\JD00180_vs_JD03646_sample1_exterior.png,false_match\JD00180_vs_JD03646_sample1_interior.png
JD00180_vs_JD03646_sample2,0,JD00180_vs_JD03646_sample2_exterior.png,JD00180_vs_JD03646_sample2_interior.png,false_match\JD00180_vs_JD03646_sample2_exterior.png,false_match\JD00180_vs_JD03646_sample2_interior.png
JD00180_vs_JD10297_sample0,0,JD00180_vs_JD10297_sample0_exterior.png,JD00180_vs_JD10297_sample0_interior.png,false_match\JD00180_vs_JD10297_sample0_exterior.png,false_match\JD00180_vs_JD10297_sample0_interior.png
JD00184_vs_JD00514_sample0,0,JD00184_vs_JD00514_sample0_exterior.png,JD00184_vs_JD00514_sample0_interior.png,false_match\JD00184_vs_JD00514_sample0_exterior.png,false_match\JD00184_vs_JD00514_sample0_interior.png
JD00216_vs_JD16756_sample0,0,JD00216_vs_JD16756_sample0_exterior.png,JD00216_vs_JD16756_sample0_interior.png,false_match\JD00216_vs_JD16756_sample0_exterior.png,false_match\JD00216_vs_JD16756_sample0_interior.png
JD00216_vs_JD16756_sample1,0,JD00216_vs_JD16756_sample1_exterior.png,JD00216_vs_JD16756_sample1_interior.png,false_match\JD00216_vs_JD16756_sample1_exterior.png,false_match\JD00216_vs_JD16756_sample1_interior.png
JD00223_vs_JD06812_sample0,0,JD00223_vs_JD06812_sample0_exterior.png,JD00223_vs_JD06812_sample0_interior.png,false_match\JD00223_vs_JD06812_sample0_exterior.png,false_match\JD00223_vs_JD06812_sample0_interior.png
JD00223_vs_JD06812_sample1,0,JD00223_vs_JD06812_sample1_exterior.png,JD00223_vs_JD06812_sample1_interior.png,false_match\JD00223_vs_JD06812_sample1_exterior.png,false_match\JD00223_vs_JD06812_sample1_interior.png
JD00223_vs_JD06812_sample2,0,JD00223_vs_JD06812_sample2_exterior.png,JD00223_vs_JD06812_sample2_interior.png,false_match\JD00223_vs_JD06812_sample2_exterior.png,false_match\JD00223_vs_JD06812_sample2_interior.png
JD00223_vs_JD10380_sample0,0,JD00223_vs_JD10380_sample0_exterior.png,JD00223_vs_JD10380_sample0_interior.png,false_match\JD00223_vs_JD10380_sample0_exterior.png,false_match\JD00223_vs_JD10380_sample0_interior.png
JD00223_vs_JD10380_sample1,0,JD00223_vs_JD10380_sample1_exterior.png,JD00223_vs_JD10380_sample1_interior.png,false_match\JD00223_vs_JD10380_sample1_exterior.png,false_match\JD00223_vs_JD10380_sample1_interior.png
JD00223_vs_JD10380_sample2,0,JD00223_vs_JD10380_sample2_exterior.png,JD00223_vs_JD10380_sample2_interior.png,false_match\JD00223_vs_JD10380_sample2_exterior.png,false_match\JD00223_vs_JD10380_sample2_interior.png
JD00229_vs_JD03648_sample0,0,JD00229_vs_JD03648_sample0_exterior.png,JD00229_vs_JD03648_sample0_interior.png,false_match\JD00229_vs_JD03648_sample0_exterior.png,false_match\JD00229_vs_JD03648_sample0_interior.png
JD00229_vs_JD03648_sample1,0,JD00229_vs_JD03648_sample1_exterior.png,JD00229_vs_JD03648_sample1_interior.png,false_match\JD00229_vs_JD03648_sample1_exterior.png,false_match\JD00229_vs_JD03648_sample1_interior.png
JD00229_vs_JD03648_sample2,0,JD00229_vs_JD03648_sample2_exterior.png,JD00229_vs_JD03648_sample2_interior.png,false_match\JD00229_vs_JD03648_sample2_exterior.png,false_match\JD00229_vs_JD03648_sample2_interior.png
JD00229_vs_JD10484_sample0,0,JD00229_vs_JD10484_sample0_exterior.png,JD00229_vs_JD10484_sample0_interior.png,false_match\JD00229_vs_JD10484_sample0_exterior.png,false_match\JD00229_vs_JD10484_sample0_interior.png
JD00229_vs_JD10484_sample1,0,JD00229_vs_JD10484_sample1_exterior.png,JD00229_vs_JD10484_sample1_interior.png,false_match\JD00229_vs_JD10484_sample1_exterior.png,false_match\JD00229_vs_JD10484_sample1_interior.png
JD00229_vs_JD10484_sample2,0,JD00229_vs_JD10484_sample2_exterior.png,JD00229_vs_JD10484_sample2_interior.png,false_match\JD00229_vs_JD10484_sample2_exterior.png,false_match\JD00229_vs_JD10484_sample2_interior.png
JD00231_vs_JD00233_sample0,0,JD00231_vs_JD00233_sample0_exterior.png,JD00231_vs_JD00233_sample0_interior.png,false_match\JD00231_vs_JD00233_sample0_exterior.png,false_match\JD00231_vs_JD00233_sample0_interior.png
JD00231_vs_JD00233_sample1,0,JD00231_vs_JD00233_sample1_exterior.png,JD00231_vs_JD00233_sample1_interior.png,false_match\JD00231_vs_JD00233_sample1_exterior.png,false_match\JD00231_vs_JD00233_sample1_interior.png
JD00231_vs_JD00233_sample2,0,JD00231_vs_JD00233_sample2_exterior.png,JD00231_vs_JD00233_sample2_interior.png,false_match\JD00231_vs_JD00233_sample2_exterior.png,false_match\JD00231_vs_JD00233_sample2_interior.png
JD00231_vs_JD02684_sample0,0,JD00231_vs_JD02684_sample0_exterior.png,JD00231_vs_JD02684_sample0_interior.png,false_match\JD00231_vs_JD02684_sample0_exterior.png,false_match\JD00231_vs_JD02684_sample0_interior.png
JD00231_vs_JD02684_sample1,0,JD00231_vs_JD02684_sample1_exterior.png,JD00231_vs_JD02684_sample1_interior.png,false_match\JD00231_vs_JD02684_sample1_exterior.png,false_match\JD00231_vs_JD02684_sample1_interior.png
JD00231_vs_JD02684_sample2,0,JD00231_vs_JD02684_sample2_exterior.png,JD00231_vs_JD02684_sample2_interior.png,false_match\JD00231_vs_JD02684_sample2_exterior.png,false_match\JD00231_vs_JD02684_sample2_interior.png
JD00241_vs_JD00850_sample2,0,JD00241_vs_JD00850_sample2_exterior.png,JD00241_vs_JD00850_sample2_interior.png,false_match\JD00241_vs_JD00850_sample2_exterior.png,false_match\JD00241_vs_JD00850_sample2_interior.png
JD00241_vs_JD00850_sample3,0,JD00241_vs_JD00850_sample3_exterior.png,JD00241_vs_JD00850_sample3_interior.png,false_match\JD00241_vs_JD00850_sample3_exterior.png,false_match\JD00241_vs_JD00850_sample3_interior.png
JD00241_vs_JD00850_sample4,0,JD00241_vs_JD00850_sample4_exterior.png,JD00241_vs_JD00850_sample4_interior.png,false_match\JD00241_vs_JD00850_sample4_exterior.png,false_match\JD00241_vs_JD00850_sample4_interior.png
JD00241_vs_JD08825_sample0,0,JD00241_vs_JD08825_sample0_exterior.png,JD00241_vs_JD08825_sample0_interior.png,false_match\JD00241_vs_JD08825_sample0_exterior.png,false_match\JD00241_vs_JD08825_sample0_interior.png
JD00241_vs_JD08825_sample1,0,JD00241_vs_JD08825_sample1_exterior.png,JD00241_vs_JD08825_sample1_interior.png,false_match\JD00241_vs_JD08825_sample1_exterior.png,false_match\JD00241_vs_JD08825_sample1_interior.png
JD00241_vs_JD08825_sample2,0,JD00241_vs_JD08825_sample2_exterior.png,JD00241_vs_JD08825_sample2_interior.png,false_match\JD00241_vs_JD08825_sample2_exterior.png,false_match\JD00241_vs_JD08825_sample2_interior.png
JD00283_vs_JD00334_sample1,0,JD00283_vs_JD00334_sample1_exterior.png,JD00283_vs_JD00334_sample1_interior.png,false_match\JD00283_vs_JD00334_sample1_exterior.png,false_match\JD00283_vs_JD00334_sample1_interior.png
JD00283_vs_JD00334_sample2,0,JD00283_vs_JD00334_sample2_exterior.png,JD00283_vs_JD00334_sample2_interior.png,false_match\JD00283_vs_JD00334_sample2_exterior.png,false_match\JD00283_vs_JD00334_sample2_interior.png
JD00283_vs_JD00334_sample3,0,JD00283_vs_JD00334_sample3_exterior.png,JD00283_vs_JD00334_sample3_interior.png,false_match\JD00283_vs_JD00334_sample3_exterior.png,false_match\JD00283_vs_JD00334_sample3_interior.png
JD00283_vs_JD16773_sample0,0,JD00283_vs_JD16773_sample0_exterior.png,JD00283_vs_JD16773_sample0_interior.png,false_match\JD00283_vs_JD16773_sample0_exterior.png,false_match\JD00283_vs_JD16773_sample0_interior.png
JD00283_vs_JD16773_sample1,0,JD00283_vs_JD16773_sample1_exterior.png,JD00283_vs_JD16773_sample1_interior.png,false_match\JD00283_vs_JD16773_sample1_exterior.png,false_match\JD00283_vs_JD16773_sample1_interior.png
JD00283_vs_JD16773_sample2,0,JD00283_vs_JD16773_sample2_exterior.png,JD00283_vs_JD16773_sample2_interior.png,false_match\JD00283_vs_JD16773_sample2_exterior.png,false_match\JD00283_vs_JD16773_sample2_interior.png
JD00283_vs_JD17249_sample0,0,JD00283_vs_JD17249_sample0_exterior.png,JD00283_vs_JD17249_sample0_interior.png,false_match\JD00283_vs_JD17249_sample0_exterior.png,false_match\JD00283_vs_JD17249_sample0_interior.png
JD00283_vs_JD17249_sample1,0,JD00283_vs_JD17249_sample1_exterior.png,JD00283_vs_JD17249_sample1_interior.png,false_match\JD00283_vs_JD17249_sample1_exterior.png,false_match\JD00283_vs_JD17249_sample1_interior.png
JD00283_vs_JD17249_sample2,0,JD00283_vs_JD17249_sample2_exterior.png,JD00283_vs_JD17249_sample2_interior.png,false_match\JD00283_vs_JD17249_sample2_exterior.png,false_match\JD00283_vs_JD17249_sample2_interior.png
JD00288_vs_JD04124_sample2,0,JD00288_vs_JD04124_sample2_exterior.png,JD00288_vs_JD04124_sample2_interior.png,false_match\JD00288_vs_JD04124_sample2_exterior.png,false_match\JD00288_vs_JD04124_sample2_interior.png
JD00288_vs_JD04124_sample3,0,JD00288_vs_JD04124_sample3_exterior.png,JD00288_vs_JD04124_sample3_interior.png,false_match\JD00288_vs_JD04124_sample3_exterior.png,false_match\JD00288_vs_JD04124_sample3_interior.png
JD00288_vs_JD04124_sample4,0,JD00288_vs_JD04124_sample4_exterior.png,JD00288_vs_JD04124_sample4_interior.png,false_match\JD00288_vs_JD04124_sample4_exterior.png,false_match\JD00288_vs_JD04124_sample4_interior.png
JD00317_vs_JD00918_sample0,0,JD00317_vs_JD00918_sample0_exterior.png,JD00317_vs_JD00918_sample0_interior.png,false_match\JD00317_vs_JD00918_sample0_exterior.png,false_match\JD00317_vs_JD00918_sample0_interior.png
JD00317_vs_JD00918_sample1,0,JD00317_vs_JD00918_sample1_exterior.png,JD00317_vs_JD00918_sample1_interior.png,false_match\JD00317_vs_JD00918_sample1_exterior.png,false_match\JD00317_vs_JD00918_sample1_interior.png
JD00317_vs_JD00918_sample2,0,JD00317_vs_JD00918_sample2_exterior.png,JD00317_vs_JD00918_sample2_interior.png,false_match\JD00317_vs_JD00918_sample2_exterior.png,false_match\JD00317_vs_JD00918_sample2_interior.png
JD00317_vs_JD17410_sample0,0,JD00317_vs_JD17410_sample0_exterior.png,JD00317_vs_JD17410_sample0_interior.png,false_match\JD00317_vs_JD17410_sample0_exterior.png,false_match\JD00317_vs_JD17410_sample0_interior.png
JD00317_vs_JD17410_sample1,0,JD00317_vs_JD17410_sample1_exterior.png,JD00317_vs_JD17410_sample1_interior.png,false_match\JD00317_vs_JD17410_sample1_exterior.png,false_match\JD00317_vs_JD17410_sample1_interior.png
JD00317_vs_JD17410_sample2,0,JD00317_vs_JD17410_sample2_exterior.png,JD00317_vs_JD17410_sample2_interior.png,false_match\JD00317_vs_JD17410_sample2_exterior.png,false_match\JD00317_vs_JD17410_sample2_interior.png
JD00334_vs_JD00283_sample0,0,JD00334_vs_JD00283_sample0_exterior.png,JD00334_vs_JD00283_sample0_interior.png,false_match\JD00334_vs_JD00283_sample0_exterior.png,false_match\JD00334_vs_JD00283_sample0_interior.png
JD00334_vs_JD00283_sample1,0,JD00334_vs_JD00283_sample1_exterior.png,JD00334_vs_JD00283_sample1_interior.png,false_match\JD00334_vs_JD00283_sample1_exterior.png,false_match\JD00334_vs_JD00283_sample1_interior.png
JD00334_vs_JD00283_sample2,0,JD00334_vs_JD00283_sample2_exterior.png,JD00334_vs_JD00283_sample2_interior.png,false_match\JD00334_vs_JD00283_sample2_exterior.png,false_match\JD00334_vs_JD00283_sample2_interior.png
JD00354_vs_JD01372_sample0,0,JD00354_vs_JD01372_sample0_exterior.png,JD00354_vs_JD01372_sample0_interior.png,false_match\JD00354_vs_JD01372_sample0_exterior.png,false_match\JD00354_vs_JD01372_sample0_interior.png
JD00354_vs_JD01372_sample1,0,JD00354_vs_JD01372_sample1_exterior.png,JD00354_vs_JD01372_sample1_interior.png,false_match\JD00354_vs_JD01372_sample1_exterior.png,false_match\JD00354_vs_JD01372_sample1_interior.png
JD00354_vs_JD01372_sample2,0,JD00354_vs_JD01372_sample2_exterior.png,JD00354_vs_JD01372_sample2_interior.png,false_match\JD00354_vs_JD01372_sample2_exterior.png,false_match\JD00354_vs_JD01372_sample2_interior.png
JD00356_vs_JD07514_sample0,0,JD00356_vs_JD07514_sample0_exterior.png,JD00356_vs_JD07514_sample0_interior.png,false_match\JD00356_vs_JD07514_sample0_exterior.png,false_match\JD00356_vs_JD07514_sample0_interior.png
JD00356_vs_JD07514_sample1,0,JD00356_vs_JD07514_sample1_exterior.png,JD00356_vs_JD07514_sample1_interior.png,false_match\JD00356_vs_JD07514_sample1_exterior.png,false_match\JD00356_vs_JD07514_sample1_interior.png
JD00356_vs_JD07514_sample2,0,JD00356_vs_JD07514_sample2_exterior.png,JD00356_vs_JD07514_sample2_interior.png,false_match\JD00356_vs_JD07514_sample2_exterior.png,false_match\JD00356_vs_JD07514_sample2_interior.png
JD00375_vs_JD03710_sample4,0,JD00375_vs_JD03710_sample4_exterior.png,JD00375_vs_JD03710_sample4_interior.png,false_match\JD00375_vs_JD03710_sample4_exterior.png,false_match\JD00375_vs_JD03710_sample4_interior.png
JD00405_vs_JD08448_sample0,0,JD00405_vs_JD08448_sample0_exterior.png,JD00405_vs_JD08448_sample0_interior.png,false_match\JD00405_vs_JD08448_sample0_exterior.png,false_match\JD00405_vs_JD08448_sample0_interior.png
JD00405_vs_JD08448_sample1,0,JD00405_vs_JD08448_sample1_exterior.png,JD00405_vs_JD08448_sample1_interior.png,false_match\JD00405_vs_JD08448_sample1_exterior.png,false_match\JD00405_vs_JD08448_sample1_interior.png
JD00405_vs_JD08448_sample2,0,JD00405_vs_JD08448_sample2_exterior.png,JD00405_vs_JD08448_sample2_interior.png,false_match\JD00405_vs_JD08448_sample2_exterior.png,false_match\JD00405_vs_JD08448_sample2_interior.png
JD00416_vs_JD00631_sample0,0,JD00416_vs_JD00631_sample0_exterior.png,JD00416_vs_JD00631_sample0_interior.png,false_match\JD00416_vs_JD00631_sample0_exterior.png,false_match\JD00416_vs_JD00631_sample0_interior.png
JD00416_vs_JD00631_sample1,0,JD00416_vs_JD00631_sample1_exterior.png,JD00416_vs_JD00631_sample1_interior.png,false_match\JD00416_vs_JD00631_sample1_exterior.png,false_match\JD00416_vs_JD00631_sample1_interior.png
JD00416_vs_JD00631_sample2,0,JD00416_vs_JD00631_sample2_exterior.png,JD00416_vs_JD00631_sample2_interior.png,false_match\JD00416_vs_JD00631_sample2_exterior.png,false_match\JD00416_vs_JD00631_sample2_interior.png
JD00416_vs_JD03443_sample3,0,JD00416_vs_JD03443_sample3_exterior.png,JD00416_vs_JD03443_sample3_interior.png,false_match\JD00416_vs_JD03443_sample3_exterior.png,false_match\JD00416_vs_JD03443_sample3_interior.png
JD00416_vs_JD03443_sample4,0,JD00416_vs_JD03443_sample4_exterior.png,JD00416_vs_JD03443_sample4_interior.png,false_match\JD00416_vs_JD03443_sample4_exterior.png,false_match\JD00416_vs_JD03443_sample4_interior.png
JD00416_vs_JD03526_sample0,0,JD00416_vs_JD03526_sample0_exterior.png,JD00416_vs_JD03526_sample0_interior.png,false_match\JD00416_vs_JD03526_sample0_exterior.png,false_match\JD00416_vs_JD03526_sample0_interior.png
JD00416_vs_JD03526_sample1,0,JD00416_vs_JD03526_sample1_exterior.png,JD00416_vs_JD03526_sample1_interior.png,false_match\JD00416_vs_JD03526_sample1_exterior.png,false_match\JD00416_vs_JD03526_sample1_interior.png
JD00416_vs_JD03526_sample2,0,JD00416_vs_JD03526_sample2_exterior.png,JD00416_vs_JD03526_sample2_interior.png,false_match\JD00416_vs_JD03526_sample2_exterior.png,false_match\JD00416_vs_JD03526_sample2_interior.png
JD00416_vs_JD07316_sample0,0,JD00416_vs_JD07316_sample0_exterior.png,JD00416_vs_JD07316_sample0_interior.png,false_match\JD00416_vs_JD07316_sample0_exterior.png,false_match\JD00416_vs_JD07316_sample0_interior.png
JD00416_vs_JD07316_sample1,0,JD00416_vs_JD07316_sample1_exterior.png,JD00416_vs_JD07316_sample1_interior.png,false_match\JD00416_vs_JD07316_sample1_exterior.png,false_match\JD00416_vs_JD07316_sample1_interior.png
